city,timestamp,temperature,season
London,2019-02-04,5.667923782911477,winter
London,2019-02-05,7.909789405027286,winter
London,2019-02-06,1.0406863473917745,winter
London,2019-02-07,8.434998120773544,winter
London,2019-02-08,15.703803258818933,winter
London,2019-02-09,-1.8024915126028729,winter
London,2019-02-10,5.02419121661721,winter
London,2019-02-11,0.5971049271514728,winter
London,2019-02-12,6.748409539323927,winter
London,2019-02-13,8.108798234573555,winter
London,2019-02-14,16.289340509446536,winter
London,2019-02-15,4.293920154149897,winter
London,2019-02-16,4.534974206451548,winter
London,2019-02-17,-1.3603838152426349,winter
London,2019-02-18,4.851282596515515,winter
London,2019-02-19,2.605149255966906,winter
London,2019-02-20,12.605848711312085,winter
London,2019-02-21,-1.3470143524159628,winter
London,2019-02-22,-0.48989895231054703,winter
London,2019-02-23,8.697902480302092,winter
London,2019-02-24,-0.9661782698466945,winter
London,2019-02-25,5.766768762280855,winter
London,2019-02-26,8.551247252657047,winter
London,2019-02-27,9.969115597446587,winter
London,2019-02-28,0.1554135284116427,winter
London,2019-03-01,12.693047182325056,spring
London,2019-03-02,1.4109308396173716,spring
London,2019-03-03,18.14627783283335,spring
London,2019-03-04,6.4051758143120425,spring
London,2019-03-05,12.925662100811195,spring
London,2019-03-06,3.340347634526516,spring
London,2019-03-07,5.786506674998515,spring
London,2019-03-08,9.780581238462249,spring
London,2019-03-09,14.996926494286683,spring
London,2019-03-10,6.820099289065263,spring
London,2019-03-11,8.44992655758255,spring
London,2019-03-12,6.646542981938673,spring
London,2019-03-13,6.256987973460442,spring
London,2019-03-14,13.086227203344412,spring
London,2019-03-15,16.833342435414433,spring
London,2019-03-16,5.787648421171669,spring
London,2019-03-17,9.337653301859335,spring
London,2019-03-18,10.127081816529158,spring
London,2019-03-19,6.912703342565431,spring
London,2019-03-20,14.198174396471252,spring
London,2019-03-21,11.432784033319656,spring
London,2019-03-22,11.735004682015349,spring
London,2019-03-23,13.280755783201553,spring
London,2019-03-24,17.617857802434067,spring
London,2019-03-25,13.340954623211456,spring
London,2019-03-26,5.643216419644721,spring
London,2019-03-27,6.714396087556766,spring
London,2019-03-28,10.973691728510557,spring
London,2019-03-29,15.007231883588616,spring
London,2019-03-30,-0.9086197111866632,spring
London,2019-03-31,8.274184568961063,spring
London,2019-04-01,15.338437581100223,spring
London,2019-04-02,11.643135220010386,spring
London,2019-04-03,11.786013092527016,spring
London,2019-04-04,6.903773970542841,spring
London,2019-04-05,24.098528464522694,spring
London,2019-04-06,5.356198766851946,spring
London,2019-04-07,15.680189815059055,spring
London,2019-04-08,28.605259179190213,spring
London,2019-04-09,8.317155493206528,spring
London,2019-04-10,6.067380331546991,spring
London,2019-04-11,9.28077125838897,spring
London,2019-04-12,8.626319576984402,spring
London,2019-04-13,12.184113420210329,spring
London,2019-04-14,13.51288771089953,spring
London,2019-04-15,13.42063891060904,spring
London,2019-04-16,14.931331059865357,spring
London,2019-04-17,15.840542360033037,spring
London,2019-04-18,10.025300827394288,spring
London,2019-04-19,10.619518338867866,spring
London,2019-04-20,20.049907745766436,spring
London,2019-04-21,17.45119444537924,spring
London,2019-04-22,21.100199431873918,spring
London,2019-04-23,6.1018004588995725,spring
London,2019-04-24,10.172524440597794,spring
London,2019-04-25,8.429061607509581,spring
London,2019-04-26,15.52666838690663,spring
London,2019-04-27,12.055745854276882,spring
London,2019-04-28,18.486330634271138,spring
London,2019-04-29,13.409810243262296,spring
London,2019-04-30,23.670013998334554,spring
London,2019-05-01,23.943885160267346,spring
London,2019-05-02,12.312534872077451,spring
London,2019-05-03,5.44032686547173,spring
London,2019-05-04,10.658552029274734,spring
London,2019-05-05,15.880884325023501,spring
London,2019-05-06,12.91602947726094,spring
London,2019-05-07,16.604261574178146,spring
London,2019-05-08,12.947881914260746,spring
London,2019-05-09,10.543554048775603,spring
London,2019-05-10,18.562967840093712,spring
London,2019-05-11,7.026007134156097,spring
London,2019-05-12,18.6919658828065,spring
London,2019-05-13,15.38920191452672,spring
London,2019-05-14,17.580549250896574,spring
London,2019-05-15,11.137039477978004,spring
London,2019-05-16,19.375996716239868,spring
London,2019-05-17,2.241527971050864,spring
London,2019-05-18,7.945145181408889,spring
London,2019-05-19,5.0028608624528905,spring
London,2019-05-20,10.430656397349853,spring
London,2019-05-21,19.698839589818625,spring
London,2019-05-22,12.1812443838556,spring
London,2019-05-23,5.23833913959268,spring
London,2019-05-24,11.486478799884274,spring
London,2019-05-25,14.804167214036216,spring
London,2019-05-26,10.76127122839777,spring
London,2019-05-27,8.946280701594358,spring
London,2019-05-28,13.556127894832617,spring
London,2019-05-29,12.519230078717221,spring
London,2019-05-30,6.714482806507217,spring
London,2019-05-31,8.156246375300974,spring
London,2019-06-01,14.638884233822495,summer
London,2019-06-02,16.579382404114995,summer
London,2019-06-03,17.576393333379027,summer
London,2019-06-04,17.036448600099366,summer
London,2019-06-05,18.619135602019874,summer
London,2019-06-06,17.371767865949185,summer
London,2019-06-07,13.001771780848769,summer
London,2019-06-08,11.5546582584346,summer
London,2019-06-09,20.47238479732345,summer
London,2019-06-10,20.91536524459932,summer
London,2019-06-11,16.816139956850222,summer
London,2019-06-12,8.954575978020983,summer
London,2019-06-13,17.584572604215357,summer
London,2019-06-14,16.704441548132227,summer
London,2019-06-15,20.460305241662013,summer
London,2019-06-16,24.51014801680227,summer
London,2019-06-17,10.924162671975674,summer
London,2019-06-18,20.155980263144954,summer
London,2019-06-19,18.65415795881207,summer
London,2019-06-20,24.80177832924779,summer
London,2019-06-21,27.292885246201696,summer
London,2019-06-22,16.234932269241046,summer
London,2019-06-23,16.139561907210524,summer
London,2019-06-24,14.850516880934757,summer
London,2019-06-25,19.180078427056465,summer
London,2019-06-26,18.398572081806087,summer
London,2019-06-27,23.273206008978278,summer
London,2019-06-28,13.668913171410047,summer
London,2019-06-29,21.248212625947165,summer
London,2019-06-30,23.776091997653147,summer
London,2019-07-01,15.404909524499226,summer
London,2019-07-02,14.89467456018614,summer
London,2019-07-03,15.457452917608105,summer
London,2019-07-04,15.507556498408691,summer
London,2019-07-05,21.28767118946754,summer
London,2019-07-06,17.57842420997288,summer
London,2019-07-07,25.266310725422194,summer
London,2019-07-08,22.389132259869662,summer
London,2019-07-09,14.165359413010872,summer
London,2019-07-10,12.858913912878378,summer
London,2019-07-11,13.692036464503758,summer
London,2019-07-12,17.070945500407806,summer
London,2019-07-13,16.469843309657225,summer
London,2019-07-14,13.444161397783748,summer
London,2019-07-15,19.412456918041304,summer
London,2019-07-16,19.27230932783715,summer
London,2019-07-17,19.78442343995053,summer
London,2019-07-18,15.482343470482089,summer
London,2019-07-19,19.73762688486812,summer
London,2019-07-20,18.435542472978945,summer
London,2019-07-21,20.35423574849213,summer
London,2019-07-22,14.276982162510855,summer
London,2019-07-23,22.34707565198969,summer
London,2019-07-24,17.672933525269183,summer
London,2019-07-25,11.575314924779255,summer
London,2019-07-26,21.822509793479533,summer
London,2019-07-27,19.556100919472126,summer
London,2019-07-28,14.703335041417699,summer
London,2019-07-29,26.736139716890825,summer
London,2019-07-30,13.229986470217078,summer
London,2019-07-31,19.426118217621198,summer
London,2019-08-01,11.007648633897215,summer
London,2019-08-02,23.75486687397296,summer
London,2019-08-03,21.72860123369095,summer
London,2019-08-04,19.367633640900134,summer
London,2019-08-05,20.846501767305575,summer
London,2019-08-06,14.225545589563072,summer
London,2019-08-07,21.23457907222734,summer
London,2019-08-08,11.997082967074878,summer
London,2019-08-09,27.053653485430992,summer
London,2019-08-10,24.570761584391285,summer
London,2019-08-11,9.160357696651893,summer
London,2019-08-12,18.579957309950824,summer
London,2019-08-13,12.042072366384273,summer
London,2019-08-14,22.93858402351779,summer
London,2019-08-15,19.30585852657919,summer
London,2019-08-16,23.374870495673616,summer
London,2019-08-17,14.281175902312564,summer
London,2019-08-18,23.505189550677713,summer
London,2019-08-19,15.005549655411118,summer
London,2019-08-20,18.665127555496667,summer
London,2019-08-21,26.872539769974182,summer
London,2019-08-22,22.296251229374047,summer
London,2019-08-23,11.224599422443843,summer
London,2019-08-24,13.67670688538001,summer
London,2019-08-25,17.918102117352113,summer
London,2019-08-26,21.93820077098465,summer
London,2019-08-27,18.522841016974244,summer
London,2019-08-28,21.452929888887294,summer
London,2019-08-29,26.500900625951644,summer
London,2019-08-30,17.578580361316835,summer
London,2019-08-31,22.724930826275457,summer
London,2019-09-01,13.895367555730747,autumn
London,2019-09-02,11.897873859002772,autumn
London,2019-09-03,10.7291212388028,autumn
London,2019-09-04,5.898189067749661,autumn
London,2019-09-05,11.312203605123035,autumn
London,2019-09-06,18.695338573959663,autumn
London,2019-09-07,8.930697571506078,autumn
London,2019-09-08,20.020311355966385,autumn
London,2019-09-09,10.989507643636966,autumn
London,2019-09-10,9.177016183901541,autumn
London,2019-09-11,5.642197081635424,autumn
London,2019-09-12,9.215872903920985,autumn
London,2019-09-13,6.602780217910405,autumn
London,2019-09-14,9.59933038426669,autumn
London,2019-09-15,13.356025446464015,autumn
London,2019-09-16,15.617433921583192,autumn
London,2019-09-17,11.7705630909631,autumn
London,2019-09-18,9.705304615908677,autumn
London,2019-09-19,14.879301459602798,autumn
London,2019-09-20,5.885050859798758,autumn
London,2019-09-21,13.539675585310466,autumn
London,2019-09-22,11.674336509946158,autumn
London,2019-09-23,10.022763892673833,autumn
London,2019-09-24,3.146669078653968,autumn
London,2019-09-25,6.907758687266055,autumn
London,2019-09-26,22.378625461361175,autumn
London,2019-09-27,21.90237966383078,autumn
London,2019-09-28,11.926736659691262,autumn
London,2019-09-29,8.247889717561447,autumn
London,2019-09-30,18.580320735956153,autumn
London,2019-10-01,3.3552461685896766,autumn
London,2019-10-02,18.480364009056007,autumn
London,2019-10-03,11.782947252550992,autumn
London,2019-10-04,12.344842120388519,autumn
London,2019-10-05,2.652696831557357,autumn
London,2019-10-06,9.21850589800136,autumn
London,2019-10-07,21.1275896039363,autumn
London,2019-10-08,13.089690703353897,autumn
London,2019-10-09,13.554073637540915,autumn
London,2019-10-10,11.237934221702009,autumn
London,2019-10-11,6.874199263426533,autumn
London,2019-10-12,11.382648054748744,autumn
London,2019-10-13,17.01524719609857,autumn
London,2019-10-14,7.444735953426535,autumn
London,2019-10-15,20.526019899322094,autumn
London,2019-10-16,4.630850895245198,autumn
London,2019-10-17,15.437285559834713,autumn
London,2019-10-18,5.0565590431045795,autumn
London,2019-10-19,11.707695987136422,autumn
London,2019-10-20,12.04863406878445,autumn
London,2019-10-21,15.737074705153944,autumn
London,2019-10-22,9.322267871811082,autumn
London,2019-10-23,9.902950056800014,autumn
London,2019-10-24,9.601157050447652,autumn
London,2019-10-25,14.788363798237395,autumn
London,2019-10-26,6.405258925414744,autumn
London,2019-10-27,7.571560187699337,autumn
London,2019-10-28,7.9621278824336175,autumn
London,2019-10-29,13.437023064656247,autumn
London,2019-10-30,5.076748102587428,autumn
London,2019-10-31,11.599945693626305,autumn
London,2019-11-01,11.7452269466137,autumn
London,2019-11-02,2.8788571916857872,autumn
London,2019-11-03,11.653075171388453,autumn
London,2019-11-04,13.595885911863098,autumn
London,2019-11-05,16.713420810430037,autumn
London,2019-11-06,16.739233348855965,autumn
London,2019-11-07,8.292054383856332,autumn
London,2019-11-08,12.939537318048302,autumn
London,2019-11-09,10.193653715748134,autumn
London,2019-11-10,13.689657897495286,autumn
London,2019-11-11,14.782359488685064,autumn
London,2019-11-12,17.27693292006362,autumn
London,2019-11-13,12.283807845576609,autumn
London,2019-11-14,11.937805698571745,autumn
London,2019-11-15,9.493772204347602,autumn
London,2019-11-16,5.247240317898109,autumn
London,2019-11-17,15.60672169007162,autumn
London,2019-11-18,9.118297578340727,autumn
London,2019-11-19,8.121225563498015,autumn
London,2019-11-20,16.96359426034403,autumn
London,2019-11-21,12.062972062059254,autumn
London,2019-11-22,6.833889002108194,autumn
London,2019-11-23,18.149802824697083,autumn
London,2019-11-24,15.35374517772245,autumn
London,2019-11-25,16.00176928573775,autumn
London,2019-11-26,10.156600323421639,autumn
London,2019-11-27,16.673944395364586,autumn
London,2019-11-28,14.533254623214976,autumn
London,2019-11-29,5.922114808245357,autumn
London,2019-11-30,21.425730215126904,autumn
London,2019-12-01,2.0617216156162677,winter
London,2019-12-02,6.158939318049506,winter
London,2019-12-03,5.512073909090786,winter
London,2019-12-04,-0.4822685203914663,winter
London,2019-12-05,5.4313952621409936,winter
London,2019-12-06,11.924559930291771,winter
London,2019-12-07,-0.23479325180980748,winter
London,2019-12-08,4.56079572163249,winter
London,2019-12-09,3.6298036964434757,winter
London,2019-12-10,-1.5448770378067378,winter
London,2019-12-11,-1.2045391541943342,winter
London,2019-12-12,7.300584699556476,winter
London,2019-12-13,6.202079655455122,winter
London,2019-12-14,15.426017450167066,winter
London,2019-12-15,10.178066864299105,winter
London,2019-12-16,9.631550075415486,winter
London,2019-12-17,13.956961004476167,winter
London,2019-12-18,9.546764274229744,winter
London,2019-12-19,5.940188793746315,winter
London,2019-12-20,3.126085045817211,winter
London,2019-12-21,3.9439689567128973,winter
London,2019-12-22,3.8063782490186266,winter
London,2019-12-23,0.09539169373555367,winter
London,2019-12-24,12.928187623950532,winter
London,2019-12-25,12.863627105139265,winter
London,2019-12-26,9.074938121924362,winter
London,2019-12-27,10.063287918188685,winter
London,2019-12-28,-1.925136399078009,winter
London,2019-12-29,0.4435137963036624,winter
Paris,2010-01-01,5.7102157469688954,winter
Paris,2010-01-02,3.730607966261768,winter
Paris,2010-01-03,0.41481535702122585,winter
Paris,2010-01-04,0.6611657473135693,winter
Paris,2010-01-05,5.379381381918696,winter
Paris,2010-01-06,6.809811514428178,winter
Paris,2010-01-07,-2.2033173210747607,winter
Paris,2010-01-08,7.187487775133366,winter
Paris,2010-01-09,4.372076047221803,winter
Paris,2010-01-10,2.9343921438612837,winter
Paris,2010-01-11,11.010351866531485,winter
Paris,2010-01-12,3.6270356386457685,winter
Paris,2010-01-13,7.249474448728413,winter
Paris,2010-01-14,-3.0417613114428406,winter
Paris,2010-01-15,5.119242453290033,winter
Paris,2010-01-16,8.18740580885246,winter
Paris,2010-01-17,7.197928941420033,winter
Paris,2010-01-18,3.068860759253985,winter
Paris,2010-01-19,6.411537476836031,winter
Paris,2010-01-20,3.7560646835459925,winter
Paris,2010-01-21,12.198359896547,winter
Paris,2010-01-22,4.482212654382212,winter
Paris,2010-01-23,13.414686024751736,winter
Paris,2010-01-24,7.902030913953661,winter
Paris,2010-01-25,-2.590073211492175,winter
Paris,2010-01-26,0.08202684125618198,winter
Paris,2010-01-27,6.275167126725869,winter
Paris,2010-01-28,3.32105594056522,winter
Paris,2010-01-29,8.737517513486212,winter
Paris,2010-01-30,7.998186859250846,winter
Paris,2010-01-31,5.1574764566998486,winter
Paris,2010-02-01,8.269774940402309,winter
Paris,2010-02-02,9.130229334540896,winter
Paris,2010-02-03,6.926733005256451,winter
Paris,2010-02-04,7.01691028321158,winter
Paris,2010-02-05,13.254670572023812,winter
Paris,2010-02-06,5.225874008719919,winter
Paris,2010-02-07,13.8900262390325,winter
Paris,2010-02-08,-2.955071382923453,winter
Paris,2010-02-09,6.98377558398462,winter
Paris,2010-02-10,6.157724967074822,winter
Paris,2010-02-11,4.50612821017697,winter
Paris,2010-02-12,9.508889531967816,winter
Paris,2010-02-13,7.127184868480773,winter
Paris,2010-02-14,4.097213678490915,winter
Paris,2010-02-15,7.68762946405792,winter
Paris,2010-02-16,6.073402026847628,winter
Paris,2010-02-17,8.028015361630388,winter
Paris,2010-02-18,3.884713216585614,winter
Paris,2010-02-19,3.4001618038302714,winter
Paris,2010-02-20,5.438682469379526,winter
Paris,2010-02-21,2.99543309229648,winter
Paris,2010-02-22,6.526958945194936,winter
Paris,2010-02-23,-1.5479047816021145,winter
Paris,2010-02-24,4.310647114036894,winter
Paris,2010-02-25,1.5673764162130692,winter
Paris,2010-02-26,9.101145896076112,winter
Paris,2010-02-27,2.5960282597052577,winter
Paris,2010-02-28,15.841380270257655,winter
Paris,2010-03-01,7.980987840109047,spring
Paris,2010-03-02,12.623045528759219,spring
Paris,2010-03-03,15.705649528922667,spring
Paris,2010-03-04,14.172815372786937,spring
Paris,2010-03-05,14.228710113268184,spring
Paris,2010-03-06,6.277787591114422,spring
Paris,2010-03-07,17.02495508461142,spring
Paris,2010-03-08,2.9154174425371266,spring
Paris,2010-03-09,14.737386523615353,spring
Paris,2010-03-10,11.249987405007008,spring
Paris,2010-03-11,3.8553488730481096,spring
Paris,2010-03-12,7.80235165589561,spring
Paris,2010-03-13,5.383957550928035,spring
Paris,2010-03-14,2.4241310671938603,spring
Paris,2010-03-15,20.778546494001567,spring
Paris,2010-03-16,13.324370650123877,spring
Paris,2010-03-17,11.104418112548316,spring
Paris,2010-03-18,8.974940908280836,spring
Paris,2010-03-19,7.380553720873761,spring
Paris,2010-03-20,16.333870712897166,spring
Paris,2010-03-21,15.34274509213411,spring
Paris,2010-03-22,14.202056334157048,spring
Paris,2010-03-23,9.030632593617463,spring
Paris,2010-03-24,9.49342992428795,spring
Paris,2010-03-25,12.822198176536178,spring
Paris,2010-03-26,15.511240767989758,spring
Paris,2010-03-27,8.887909901422207,spring
Paris,2010-03-28,8.446011026260747,spring
Paris,2010-03-29,10.751049095783431,spring
Paris,2010-03-30,16.771993830692587,spring
Paris,2010-03-31,14.972217252549108,spring
Paris,2010-04-01,13.443359668033061,spring
Paris,2010-04-02,11.722980641766972,spring
Paris,2010-04-03,19.991183367167842,spring
Paris,2010-04-04,7.436678109963247,spring
Paris,2010-04-05,8.56393555648321,spring
Paris,2010-04-06,12.72980856049539,spring
Paris,2010-04-07,16.99743760903021,spring
Paris,2010-04-08,9.060392007716832,spring
Paris,2010-04-09,8.838346745953869,spring
Paris,2010-04-10,10.140553086886706,spring
Paris,2010-04-11,10.129130434783447,spring
Paris,2010-04-12,10.975344851015413,spring
Paris,2010-04-13,21.536006883333755,spring
Paris,2010-04-14,10.67375554608496,spring
Paris,2010-04-15,13.792878189710107,spring
Paris,2010-04-16,9.292872444105813,spring
Paris,2010-04-17,10.567858743190124,spring
Paris,2010-04-18,12.613088845014182,spring
Paris,2010-04-19,9.145739960604937,spring
Paris,2010-04-20,9.319781567744332,spring
Paris,2010-04-21,8.277518403698533,spring
Paris,2010-04-22,8.234756048370915,spring
Paris,2010-04-23,16.183782486927843,spring
Paris,2010-04-24,9.315921537831851,spring
Paris,2010-04-25,9.761622133403815,spring
Paris,2010-04-26,1.2339149249116765,spring
Paris,2010-04-27,15.434930948388917,spring
Paris,2010-04-28,15.463749264926019,spring
Paris,2010-04-29,4.924158397608546,spring
Paris,2010-04-30,12.642700890224761,spring
Paris,2010-05-01,12.957130504797911,spring
Paris,2010-05-02,14.808554602232398,spring
Paris,2010-05-03,11.709792484857212,spring
Paris,2010-05-04,12.523324373041714,spring
Paris,2010-05-05,14.542900964010869,spring
Paris,2010-05-06,9.087841847113596,spring
Paris,2010-05-07,8.119642845036482,spring
Paris,2010-05-08,14.658124804249471,spring
Paris,2010-05-09,12.602381448667984,spring
Paris,2010-05-10,11.454066211837297,spring
Paris,2010-05-11,17.713136782657003,spring
Paris,2010-05-12,9.961458274944093,spring
Paris,2010-05-13,14.852173910004668,spring
Paris,2010-05-14,16.191227243486473,spring
Paris,2010-05-15,5.68853908086062,spring
Paris,2010-05-16,13.471226189066247,spring
Paris,2010-05-17,0.6545088295191874,spring
Paris,2010-05-18,13.783309092184451,spring
Paris,2010-05-19,21.630847385728863,spring
Paris,2010-05-20,10.64622350661508,spring
Paris,2010-05-21,16.589427650421847,spring
Paris,2010-05-22,12.757455650965094,spring
Paris,2010-05-23,7.27533384825292,spring
Paris,2010-05-24,7.300174177641897,spring
Paris,2010-05-25,16.968077479953525,spring
Paris,2010-05-26,16.53229891032999,spring
Paris,2010-05-27,11.280066199650902,spring
Paris,2010-05-28,7.557950167175475,spring
Paris,2010-05-29,9.023355818818942,spring
Paris,2010-05-30,15.471475451134463,spring
Paris,2010-05-31,14.58535536079534,spring
Paris,2010-06-01,19.834032602944838,summer
Paris,2010-06-02,16.54672890569605,summer
Paris,2010-06-03,22.94878649283511,summer
Paris,2010-06-04,27.298174687676372,summer
Paris,2010-06-05,28.09265556841644,summer
Paris,2010-06-06,28.72150804935859,summer
Paris,2010-06-07,26.835144654033808,summer
Paris,2010-06-08,13.400232228446264,summer
Paris,2010-06-09,16.673681362721556,summer
Paris,2010-06-10,26.202359056005832,summer
Paris,2010-06-11,20.8095812259812,summer
Paris,2010-06-12,16.403831664363334,summer
Paris,2010-06-13,14.518328480103406,summer
Paris,2010-06-14,15.589872449914733,summer
Paris,2010-06-15,25.58111297139756,summer
Paris,2010-06-16,20.689952005295673,summer
Paris,2010-06-17,18.187373698565303,summer
Paris,2010-06-18,20.348330895915023,summer
Paris,2010-06-19,9.212500877848719,summer
Paris,2010-06-20,14.07233043562919,summer
Paris,2010-06-21,28.777761762119418,summer
Paris,2010-06-22,14.472122227933397,summer
Paris,2010-06-23,24.321753504491312,summer
Paris,2010-06-24,29.383456871572275,summer
Paris,2010-06-25,20.351046143441838,summer
Paris,2010-06-26,11.531533811707318,summer
Paris,2010-06-27,20.969665281011626,summer
Paris,2010-06-28,17.394733556803683,summer
Paris,2010-06-29,22.64116330711563,summer
Paris,2010-06-30,24.70492433278618,summer
Paris,2010-07-01,26.1600572420111,summer
Paris,2010-07-02,16.600580350502813,summer
Paris,2010-07-03,21.415945771134623,summer
Paris,2010-07-04,18.957296973981336,summer
Paris,2010-07-05,12.184179728667454,summer
Paris,2010-07-06,17.93635164123327,summer
Paris,2010-07-07,27.429991148898075,summer
Paris,2010-07-08,21.239572765032136,summer
Paris,2010-07-09,28.230526542855582,summer
Paris,2010-07-10,19.278104120744096,summer
Paris,2010-07-11,25.258463162466555,summer
Paris,2010-07-12,15.971154713307468,summer
Paris,2010-07-13,18.183597618589594,summer
Paris,2010-07-14,8.19588759883082,summer
Paris,2010-07-15,9.953750014892247,summer
Paris,2010-07-16,19.087627907094486,summer
Paris,2010-07-17,22.233014930840483,summer
Paris,2010-07-18,23.23989122394537,summer
Paris,2010-07-19,13.931159284138753,summer
Paris,2010-07-20,18.484997419385337,summer
Paris,2010-07-21,21.327926444357942,summer
Paris,2010-07-22,13.372393018237691,summer
Paris,2010-07-23,14.298897398582916,summer
Paris,2010-07-24,15.698592139044095,summer
Paris,2010-07-25,16.030846075383348,summer
Paris,2010-07-26,28.092511861245637,summer
Paris,2010-07-27,22.4278527559308,summer
Paris,2010-07-28,19.956517659521566,summer
Paris,2010-07-29,29.17280957212594,summer
Paris,2010-07-30,26.10404704925054,summer
Paris,2010-07-31,17.26355774264081,summer
Paris,2010-08-01,19.962422964690298,summer
Paris,2010-08-02,34.968979091360396,summer
Paris,2010-08-03,29.332929731018602,summer
Paris,2010-08-04,19.417631986413756,summer
Paris,2010-08-05,22.85450139202996,summer
Paris,2010-08-06,22.61534200016326,summer
Paris,2010-08-07,22.011437315855613,summer
Paris,2010-08-08,22.06952427796432,summer
Paris,2010-08-09,20.50689614439524,summer
Paris,2010-08-10,24.58546982857439,summer
Paris,2010-08-11,17.05474223561531,summer
Paris,2010-08-12,19.852673295425788,summer
Paris,2010-08-13,18.08507724293733,summer
Paris,2010-08-14,22.89998776666817,summer
Paris,2010-08-15,18.59220647363574,summer
Paris,2010-08-16,19.68112307807763,summer
Paris,2010-08-17,22.58157703062936,summer
Paris,2010-08-18,18.864720804984298,summer
Paris,2010-08-19,21.114955457544557,summer
Paris,2010-08-20,8.904538510938853,summer
Paris,2010-08-21,14.910025784498488,summer
Paris,2010-08-22,17.987493737578852,summer
Paris,2010-08-23,21.622359043106126,summer
Paris,2010-08-24,22.590343396557568,summer
Paris,2010-08-25,14.475025378538103,summer
Paris,2010-08-26,11.744188127664597,summer
Paris,2010-08-27,26.729263315781722,summer
Paris,2010-08-28,13.591542570820492,summer
Paris,2010-08-29,20.807308741097323,summer
Paris,2010-08-30,26.124367744321404,summer
Paris,2010-08-31,31.885165110915064,summer
Paris,2010-09-01,11.143891212306864,autumn
Paris,2010-09-02,20.456347367826492,autumn
Paris,2010-09-03,11.950086131891286,autumn
Paris,2010-09-04,-2.541673945963833,autumn
Paris,2010-09-05,19.707932506268044,autumn
Paris,2010-09-06,22.468054553350473,autumn
Paris,2010-09-07,8.746766625881667,autumn
Paris,2010-09-08,12.428297773738826,autumn
Paris,2010-09-09,14.1372908911086,autumn
Paris,2010-09-10,9.234364667427128,autumn
Paris,2010-09-11,8.594052140760978,autumn
Paris,2010-09-12,12.557665878213179,autumn
Paris,2010-09-13,16.691831720661654,autumn
Paris,2010-09-14,15.548068580251222,autumn
Paris,2010-09-15,13.634870831417873,autumn
Paris,2010-09-16,12.28440486801265,autumn
Paris,2010-09-17,14.44273295789105,autumn
Paris,2010-09-18,15.479366551387567,autumn
Paris,2010-09-19,9.513597969319903,autumn
Paris,2010-09-20,10.055413735777117,autumn
Paris,2010-09-21,14.097173987493843,autumn
Paris,2010-09-22,11.31018959552283,autumn
Paris,2010-09-23,16.966793828061576,autumn
Paris,2010-09-24,4.8885650466361685,autumn
Paris,2010-09-25,5.289580293361524,autumn
Paris,2010-09-26,15.024314100884045,autumn
Paris,2010-09-27,5.642290603325769,autumn
Paris,2010-09-28,4.5348349901983305,autumn
Paris,2010-09-29,7.668964934593181,autumn
Paris,2010-09-30,10.298119566306518,autumn
Paris,2010-10-01,16.73165160904087,autumn
Paris,2010-10-02,14.557185968542932,autumn
Paris,2010-10-03,10.205693526995283,autumn
Paris,2010-10-04,9.963325614258824,autumn
Paris,2010-10-05,13.279472416416192,autumn
Paris,2010-10-06,8.948228321270186,autumn
Paris,2010-10-07,6.823405175963847,autumn
Paris,2010-10-08,8.82628847705569,autumn
Paris,2010-10-09,14.433321506692408,autumn
Paris,2010-10-10,19.9333466545665,autumn
Paris,2010-10-11,14.878235302944637,autumn
Paris,2010-10-12,5.323034907984002,autumn
Paris,2010-10-13,14.67494383981568,autumn
Paris,2010-10-14,19.413255402493245,autumn
Paris,2010-10-15,14.499161065952391,autumn
Paris,2010-10-16,9.210390819276297,autumn
Paris,2010-10-17,-0.28186141826751765,autumn
Paris,2010-10-18,14.95688640150879,autumn
Paris,2010-10-19,12.47362306680143,autumn
Paris,2010-10-20,9.524714684302081,autumn
Paris,2010-10-21,22.126663661227475,autumn
Paris,2010-10-22,14.955381732976658,autumn
Paris,2010-10-23,14.111528868980079,autumn
Paris,2010-10-24,4.660211279900782,autumn
Paris,2010-10-25,16.687003746214216,autumn
Paris,2010-10-26,14.586980805764442,autumn
Paris,2010-10-27,6.732325500860857,autumn
Paris,2010-10-28,17.998050999128914,autumn
Paris,2010-10-29,11.212928113066997,autumn
Paris,2010-10-30,9.005840155602865,autumn
Paris,2010-10-31,5.582009304320671,autumn
Paris,2010-11-01,13.409019105049621,autumn
Paris,2010-11-02,12.199049896962546,autumn
Paris,2010-11-03,9.172621197451383,autumn
Paris,2010-11-04,11.616310762668196,autumn
Paris,2010-11-05,12.275860332886603,autumn
Paris,2010-11-06,8.539188420997768,autumn
Paris,2010-11-07,20.235359179428865,autumn
Paris,2010-11-08,2.822669013890831,autumn
Paris,2010-11-09,10.311158470793572,autumn
Paris,2010-11-10,13.507749114808922,autumn
Paris,2010-11-11,14.76938212146108,autumn
Paris,2010-11-12,13.417081819504247,autumn
Paris,2010-11-13,11.056338946212529,autumn
Paris,2010-11-14,10.812711893732557,autumn
Paris,2010-11-15,14.920278453504293,autumn
Paris,2010-11-16,8.953977676117367,autumn
Paris,2010-11-17,15.1777170159915,autumn
Paris,2010-11-18,4.496284617413213,autumn
Paris,2010-11-19,2.0111930035894634,autumn
Paris,2010-11-20,7.784668630775641,autumn
Paris,2010-11-21,10.539765733458902,autumn
